232,0.998769355
233,0.998774194
234,0.99878414
235,0.998787366
236,0.998792742
237,0.998794892
238,0.998801613
239,0.998807796
240,0.998815054
241,0.99882043
242,0.998822312
243,0.998826882
244,0.998831183
245,0.998837366
246,0.998844624
247,0.998847849
248,0.998851882
249,0.998855108
250,0.998865054
251,0.998869624
252,0.998875806
253,0.998880645
254,0.998884946
255,0.998888172
256,0.998892204
257,0.998898925
258,0.99890672
259,0.998907258
260,0.998910484
261,0.998914785
262,0.998917204
263,0.998919892
264,0.998927957
265,0.998933871
266,0.998937366
267,0.998939247
268,0.998945699
269,0.998951882
270,0.998958602
271,0.998962634
272,0.998966935
273,0.998970161
274,0.998972849
275,0.998979032
276,0.998981989
277,0.998984677
278,0.998985484
279,0.998990054
280,0.998993011
281,0.998996774
282,0.999001344
283,0.999005376
284,0.999008065
285,0.999010753
286,0.999014516
287,0.999018548
288,0.999023925
289,0.999030914
290,0.999032258
291,0.99903629
292,0.99904086
293,0.999043548
294,0.999044086
295,0.99905
296,0.999052957
297,0.999052688
298,0.99905457
299,0.999056452
300,0.999058065
301,0.999059946
302,0.999067473
303,0.999072581
304,0.999074462
305,0.999081452
306,0.999076882
307,0.999078495
308,0.999076882
309,0.999083871
310,0.999090323
311,0.999096237
312,0.999099462
313,0.999104032
314,0.99910457
315,0.999109409
316,0.999111559
317,0.99911586
318,0.999115323
319,0.999123387
320,0.999129839
321,0.999132796
322,0.999135753
323,0.999136828
324,0.999144355
325,0.999146505
326,0.999151344
327,0.999156452
328,0.999163172
329,0.999170699
330,0.999169355
331,0.999173656
332,0.999179839
333,0.999186559
334,0.99918629
335,0.999191667
336,0.999195968
337,0.999197043
338,0.999200269
339,0.999204839
340,0.99920457
341,0.999210215
342,0.999212903
343,0.99921586
344,0.999217742
345,0.999220699
346,0.999223656
347,0.999225806
348,0.999223925
349,0.999220699
350,0.999222312
351,0.999227957
352,0.999230376
353,0.999232796
354,0.999233871
355,0.999235215
356,0.999233333
357,0.999233065
358,0.99923414
359,0.999236828
360,0.999234677
361,0.999238172
362,0.999240591
363,0.999241935
364,0.999247312
365,0.999248656
366,0.999247581
367,0.999254301
368,0.999259946
369,0.999263172
370,0.999261828
371,0.999262097
372,0.999266667
373,0.99926828
374,0.999267204
375,0.999273118
376,0.999277688
377,0.999282258
378,0.999285484
379,0.999285215
380,0.999288441
381,0.999290323
382,0.999289785
383,0.999288978
384,0.999293548
385,0.999296774
386,0.999304301
387,0.99930914
388,0.999311828
389,0.999312097
390,0.999313441
391,0.999317473
392,0.999320161
393,0.999322312
394,0.999326075
395,0.999330108
396,0.999332258
397,0.999334677
398,0.999336022
399,0.999340591
400,0.999345968
401,0.999351075
402,0.999352688
403,0.999354839
404,0.999358602
405,0.99935914
406,0.999359946
407,0.999359677
408,0.999361828
409,0.999365591
410,0.999369086
411,0.999373925
412,0.999377419
413,0.999381183
414,0.999382796
415,0.999383065
416,0.999385753
417,0.999389247
418,0.99939328
419,0.99939543
420,0.999402419
421,0.99940914
422,0.999411559
423,0.999413978
424,0.999417742
425,0.999418817
426,0.999420968
427,0.999423118
428,0.999426344
429,0.999429839
430,0.999431183
431,0.999434677
432,0.999437366
433,0.999440591
434,0.999440591
435,0.999441398
436,0.999444624
437,0.999442473
438,0.999445699
439,0.999447849
440,0.999450538
441,0.999453495
442,0.999454301
443,0.999456183
444,0.99945914
445,0.99946371
446,0.999464516
447,0.999464785
448,0.999469355
449,0.999472312
450,0.999476075
451,0.999477688
452,0.999479301
453,0.999483333
454,0.999483333
455,0.999485215
456,0.999487634
457,0.999490323
458,0.999493011
459,0.999495968
460,0.999495699
461,0.999498387
462,0.9995
463,0.999501344
464,0.999501344
465,0.99950457
466,0.999507796
467,0.999507258
468,0.999511559
469,0.999512634
470,0.999515323
471,0.999515323
472,0.999516129
473,0.999519086
474,0.999519892
475,0.999522312
476,0.999525
477,0.999526344
478,0.999526882
479,0.999528495
480,0.999529301
481,0.999529301
482,0.99953172
483,0.999534677
484,0.999535753
485,0.999538172
486,0.999539785
487,0.999538978
488,0.999541129
489,0.999544892
490,0.999548925
491,0.999548656
492,0.999549731
493,0.999551075
494,0.999553763
495,0.999556452
496,0.999555376
497,0.999555645
498,0.999555376
499,0.999560215
500,0.99956129
501,0.999563172
502,0.999562366
503,0.999562903
504,0.999563441
505,0.999566398
506,0.999566935
507,0.99957043
508,0.999572312
509,0.999577151
510,0.999577957
511,0.999579839
512,0.999583602
513,0.999582527
514,0.99958629
515,0.999589247
516,0.999590591
517,0.999594086
518,0.999595161
519,0.999597312
520,0.999598387
521,0.999602419
522,0.999601344
523,0.999605108
524,0.999603763
525,0.999604839
526,0.999606989
527,0.999607527
528,0.999610215
529,0.999612097
530,0.99961371
531,0.999614785
532,0.999616129
533,0.999618817
534,0.999620699
535,0.999622312
536,0.999624462
537,0.999624462
538,0.999627688
539,0.999630108
540,0.999631183
541,0.999631989
542,0.999632796
543,0.999634677
544,0.999635484
545,0.999635753
546,0.999637097
547,0.999637903
548,0.999639516
549,0.99964086
550,0.999642204
551,0.999643548
552,0.99964328
553,0.999645161
554,0.999645699
555,0.999645161
556,0.999648118
557,0.999649194
558,0.999651075
559,0.999650806
560,0.999651882
561,0.999653495
562,0.999656183
563,0.999657258
564,0.999657527
565,0.999658871
566,0.99965914
567,0.99966129
568,0.999662097
569,0.99966371
570,0.999664785
571,0.999665323
572,0.999667473
573,0.999667204
574,0.999668548
575,0.999670699
576,0.999670968
577,0.999671237
578,0.999671505
579,0.999673118
580,0.999676344
581,0.999674194
582,0.999676344
583,0.999676344
584,0.999677957
585,0.999677957
586,0.999679032
587,0.999680645
588,0.999680376
589,0.999680108
590,0.999679032
591,0.999680108
592,0.99968172
593,0.999680108
594,0.999680914
595,0.999680914
596,0.999683602
597,0.999683871
598,0.99968414
599,0.999687097
600,0.999687634
